Compound,H2O
MolarMass,18.015
""
Energy_eV,Energy_MeV,mu_m_cm2_g
111073.15852321681,0.11107315852321681,0.1650280973677003
111637.36107169613,0.11163736107169613,0.1647565424746983
112204.42951973158,0.11220442951973157,0.16448439185410021
112774.37842482614,0.11277437842482613,0.164239041410629
113347.22241842862,0.11334722241842861,0.16399266712784247
113922.97620630854,0.11392297620630853,0.16374429682865724
114501.65456893484,0.11450165456893484,0.16349621702788725
115083.27236185453,0.11508327236185452,0.16324777521232614
115667.84451607439,0.11566784451607438,0.16300699683819087
116255.38603844352,0.11625538603844351,0.16276622239018745
116845.9120120398,0.1168459120120398,0.16252482457311299
117439.43759655628,0.11743943759655627,0.16228245627149054
118035.97802869072,0.11803597802869072,0.16203923959032976
118635.54862253601,0.118635548622536,0.16179603263013365
119238.16476997442,0.11923816476997441,0.16155154231559732
119843.84194107201,0.119843841941072,0.16130682425254445
120452.59568447614,0.12045259568447614,0.1610619662796157
121064.4416278138,0.12106444162781378,0.16081586528019934
121679.39547809403,0.12167939547809402,0.16056850954644503
122297.47302211032,0.12229747302211032,0.16031966428261352
122918.69012684637,0.12291869012684636,0.16007099146929743
123543.0627398824,0.1235430627398824,0.15982244459586598
124170.606889806,0.124170606889806,0.15957376599126527
124801.33868662268,0.12480133868662267,0.15933008899412196
125435.27432216986,0.12543527432216986,0.1590861435700845
126072.43007053167,0.12607243007053168,0.15884134327064195
126712.82228845808,0.12671282228845807,0.15859415406419336
127356.46741578411,0.1273564674157841,0.1583471517844563
128003.3819758512,0.12800338197585118,0.15809920425616725
128653.58257593273,0.12865358257593273,0.1578497583996232
129307.08590765948,0.12930708590765946,0.15760049235314316
129963.90874744856,0.12996390874744856,0.1573500804173744
130624.06795693314,0.13062406795693313,0.15709838127847736
131287.5804833968,0.13128758048339678,0.15684629803885458
131954.4633602075,0.1319544633602075,0.15659331052298067
132624.73370725554,0.13262473370725553,0.1563390145273258
133298.40873139186,0.13329840873139184,0.15608479969881062
133975.50572687134,0.13397550572687134,0.15583228935948784
134656.04207579588,0.13465604207579587,0.15558128011810826
135340.03524856092,0.13534003524856092,0.15532948721861448
136027.5028043031,0.1360275028043031,0.15507758135910632
136718.46239135243,0.1367184623913524,0.1548246766387775
137412.93174768437,0.13741293174768437,0.15457050732392735
138110.92870137576,0.13811092870137576,0.15431564520140656
138812.4711710614,0.13881247117106138,0.15405908848387356
139517.57716639558,0.13951757716639557,0.15380290597981322
140226.26478851345,0.14022626478851344,0.15354454297122447
140938.55223049616,0.14093855223049614,0.15328604112987573
141654.45777783694,0.14165445777783695,0.15304283571461444
142373.99980891193,0.14237399980891194,0.1528116075482593
143097.19679545113,0.14309719679545113,0.15257956476866374
143824.067303013,0.143824067303013,0.15235045271941297
144554.62999145998,0.14455462999146,0.1521219443246391
145288.90361543925,0.14528890361543925,0.15189249901272775
146026.90702486326,0.14602690702486326,0.15166329193985878
146768.65916539286,0.14676865916539286,0.15143195134106804
147514.17907892534,0.14751417907892533,0.15119926330448538
148263.48590408207,0.14826348590408206,0.15096651840875935
149016.59887670053,0.14901659887670052,0.1507334975786744
149773.53733032686,0.14977353733032686,0.15049895207096642
150534.32069671387,0.15053432069671385,0.150262953248319
151298.9685063189,0.15129896850631888,0.15002655853893845
152067.50038880555,0.15206750038880554,0.14978948740617237
152839.9360735467,0.1528399360735467,0.14955091353051536
153616.29539013252,0.15361629539013252,0.1493114475951153
154396.5982688784,0.15439659826887842,0.14907284620681954
155180.86474133728,0.15518086474133727,0.1488370592221813
155969.11494081267,0.15596911494081267,0.14859948027539427
156761.3691028772,0.1567613691028772,0.14836099788569584
157557.64756589095,0.15755764756589094,0.14812226722894406
158357.9707715242,0.1583579707715242,0.14788220367027313
159162.35926528106,0.15916235926528105,0.14764639108479055
159970.83369702852,0.1599708336970285,0.14741051204881794
160783.41482152548,0.16078341482152547,0.1471731344758778
161600.12349895615,0.16160012349895614,0.1469353224287506
162420.9806954644,0.16242098069546437,0.14669613749567406
163246.00748369368,0.16324600748369367,0.1464554767958951
164075.22504332688,0.16407522504332686,0.14621503655308837
164908.6546616306,0.1649086546616306,0.14597302411019789
165746.31773400053,0.16574631773400053,0.14572975462187443
166588.23576451227,0.16658823576451226,0.14548701432233516
167434.43036647272,0.1674344303664727,0.145246269236829
168284.92326297393,0.16828492326297392,0.14500437215854095
169139.73628745248,0.16913973628745246,0.14476048326582128
169998.8913842489,0.1699988913842489,0.14451649991697005
170862.4106091716,0.1708624106091716,0.14427186639487136
171730.31613006184,0.17173031613006182,0.144026779516713
172602.63022736454,0.17260263022736452,0.14377884547018285
173479.37529469922,0.1734793752946992,0.14353038139647029
174360.57383943535,0.17436057383943535,0.14328124917141283
175246.24848326895,0.17524624848326895,0.14303139490334074
176136.42196280527,0.17613642196280527,0.14278018351962452
177031.11713014106,0.17703111713014105,0.1425274133852766
177930.35695345196,0.17793035695345197,0.1422773259046517
178834.16451758085,0.17883416451758086,0.1420542341229714
179742.5630246324,0.1797425630246324,0.14183252283547182
180655.57579456732,0.1806555757945673,0.1416109304137244
181573.22626580176,0.18157322626580175,0.1413887071115923
182495.53799580774,0.18249553799580773,0.14116568307124516
183422.53466171978,0.18342253466171976,0.14094134579829945
184354.24006094137,0.18435424006094137,0.14071621732408907
185290.67811175674,0.18529067811175673,0.14049010918646979
186231.87285394338,0.18623187285394338,0.14026271749495178
187177.8484493912,0.1871778484493912,0.14003420811741696
188128.62918272155,0.18812862918272152,0.1398047910384976
189084.23946191123,0.18908423946191122,0.13957408271305374
190044.70381891774,0.19004470381891772,0.139342024272051
191010.04691031112,0.19101004691031112,0.13911035201667257
191980.29351790593,0.1919802935179059,0.13887731470131554
192955.46854939626,0.19295546854939624,0.13864265856640878
193935.59703899742,0.1939355970389974,0.13840876827497928
194920.70414808704,0.19492070414808704,0.1381756106424119
195910.81516585185,0.19591081516585185,0.13794073860858735
196905.95550993533,0.1969059555099353,0.13770532626225976
197906.1507270925,0.19790615072709247,0.13746838953445772
198911.42649384416,0.19891142649384416,0.13723056608315676
199921.80861713697,0.19992180861713696,0.13699639416298703
200937.32303500423,0.20093732303500422,0.13676783269544457
201957.9958172342,0.20195799581723417,0.13653790044058947
202983.85316603768,0.20298385316603768,0.136307802307806
204014.9214167216,0.2040149214167216,0.13607669738424222
205051.22703836343,0.20505122703836343,0.13584360353698335
206092.79663449293,0.20609279663449293,0.13561046328686555
207139.65694377373,0.20713965694377373,0.13537547475822548
208191.8348406904,0.2081918348406904,0.13514030523931386
209249.3573362369,0.20924935733623687,0.13490600039158432
210312.25157861217,0.21031225157861216,0.13467066154150906
211380.54485391572,0.21138054485391572,0.1344346979212536
212454.26458684867,0.21245426458684866,0.1341967913568979
213533.43834141642,0.21353343834141641,0.1339585143120004
214618.09382163847,0.21461809382163846,0.1337190560154531
215708.25887225807,0.21570825887225806,0.1334778767818901
216803.96147945788,0.21680396147945788,0.1332361708510138
217905.22977157685,0.21790522977157684,0.1329927158467273
219012.09201983456,0.21901209201983454,0.1327482371869321
220124.57663905597,0.22012457663905596,0.13250238493760716
221242.7121883996,0.22124271218839958,0.13225595907943916
222366.52737209297,0.22236652737209295,0.13200904093527263
223496.05104016807,0.22349605104016806,0.13175991650729754
224631.31218920267,0.22463131218920265,0.13153196208088064
225772.3399630632,0.22577233996306317,0.13131626173411864
226919.16365365512,0.2269191636536551,0.13109989153153745
228071.81270167357,0.22807181270167357,0.13088243428014149
229230.3166973597,0.2292303166973597,0.130663865625074
230394.70538125886,0.23039470538125884,0.13044423941265607
231565.0086449864,0.2315650086449864,0.13022367462608364
232741.2565319935,0.2327412565319935,0.13000201255937094
233923.47923833915,0.23392347923833914,0.12977918191460064
235111.70711346375,0.23511170711346374,0.1295553138930841
236305.9706609707,0.23630597066097067,0.12933050828477752
237506.3005394078,0.23750630053940777,0.129104497769148
238712.72756305517,0.23871272756305517,0.12887703766119407
239925.28270271452,0.23992528270271452,0.12864959673024434
241143.99708650686,0.24114399708650686,0.12841990026385974
242368.90200066988,0.24236890200066988,0.1281897407477144
243600.02889036195,0.24360002889036195,0.12796000993622403
244837.4093604676,0.24483740936046758,0.12772927554058774
246081.07517641154,0.24608107517641153,0.1274974282478934
247331.05826497244,0.24733105826497243,0.12726470586243213
248587.39071510316,0.24858739071510313,0.1270312634970661
249850.1047787531,0.24985010477875308,0.1267968242413432
251119.23287169856,0.25111923287169857,0.12656106246439477
252394.8075743736,0.2523948075743736,0.1263386710027209
253676.86163270532,0.2536768616327053,0.1261167978887484
254965.42795895677,0.25496542795895677,0.12589402550151302
256260.53963257046,0.25626053963257045,0.1256694744912931
257562.2299010183,0.2575622299010183,0.12544424188382078
258870.53218065316,0.25887053218065315,0.12521778498809077
260185.48005756972,0.2601854800575697,0.12499009087758726
261507.1072884647,0.2615071072884647,0.12476139463428165
262835.4478015043,0.26283544780150425,0.12453271044149425
264170.53569719347,0.26417053569719345,0.12430392394744663
265512.405249254,0.265512405249254,0.12407307873925827
266861.09090550273,0.2668610909055027,0.12384202034420616
268216.62728873646,0.26821662728873646,0.12360963681259482
269579.0491976192,0.2695790491976192,0.12337595179910375
270948.3916075781,0.27094839160757805,0.12314170707920691
272324.6896716996,0.2723246896716996,0.12290597809838462
273707.97872163286,0.2737079787216328,0.12266875613888503
275098.29426849465,0.27509829426849464,0.12243080447414302
276495.67200378387,0.27649567200378383,0.12219173881672771
277900.14780029625,0.27790014780029626,0.12195052985934818
279311.75771304563,0.2793117577130456,0.12170899267409895
280730.5379801882,0.2807305379801882,0.12146623944255926
282156.52502395527,0.2821565250239553,0.12123021034136956
283589.75545158656,0.28358975545158654,0.12101974561176042
285030.2660562708,0.2850302660562708,0.12080863702732048
286478.0938180884,0.2864780938180884,0.12059718613836047
287933.2759049639,0.28793327590496387,0.12038464997732888
289395.84967361816,0.28939584967361814,0.1201704910093814
290865.8526705264,0.2908658526705264,0.11995550535317492
292343.3226328848,0.29234332263288476,0.11973969529931071
293828.29748957715,0.2938282974895771,0.11952288296255408
295320.81536215,0.29532081536215,0.1193054524435585
296820.9145657887,0.2968209145657887,0.1190861727519971
298328.63361030456,0.29832863361030454,0.11886587243183037
299844.01120112103,0.29984401120112103,0.11864463899011882
301367.0862402686,0.3013670862402686,0.11842228277365519
302897.89782738127,0.30289789782738125,0.1181989394723002
304436.4852607036,0.3044364852607036,0.11797373555798935
305982.8880380971,0.3059828880380971,0.11774895022569205
307537.1458580558,0.3075371458580558,0.11752297232804176
309099.29862072255,0.30909929862072255,0.11729617399220046
310669.3864289173,0.3106693864289173,0.11706762783497685
312247.4495891637,0.3122474495891637,0.11683952701241865
313833.52861272555,0.31383352861272557,0.1166106718788491
315427.6642166442,0.3154276642166442,0.11637961738740324
317029.89732478716,0.31702989732478715,0.11615695531121752
318640.26906889665,0.31864026906889664,0.11594251445340728
320258.8207896465,0.32025882078964646,0.11572685765338228
321885.5940377011,0.32188559403770106,0.1155107552701536
323520.6305747857,0.3235206305747857,0.11529307288859782
325163.972374756,0.32516397237475597,0.115074289472338
326815.6616246769,0.3268156616246769,0.11485397962956126
328475.7407259033,0.3284757407259033,0.11463339096682937
330144.25229517184,0.3301442522951718,0.11441134688028538
331821.23916569346,0.33182123916569345,0.1141891123686162
333506.74438825104,0.333506744388251,0.11396533982253126
335200.8112323083,0.33520081123230827,0.11374138385733783
336903.48318711785,0.3369034831871178,0.11351607853610118
338614.8039628395,0.33861480396283944,0.11329050773061118
340334.8174916591,0.34033481749165906,0.11306274390949124
342063.5679289207,0.3420635679289207,0.11283405734245579
343801.09965425724,0.3438010996542572,0.11260445786032203
345547.45727273123,0.34554745727273123,0.1123734213528205
347302.6856159774,0.3473026856159774,0.11214194361392209
349066.8297433571,0.34906682974335707,0.11190801442182588
350839.9349431127,0.3508399349431127,0.11167457323040213
352622.04673353164,0.35262204673353165,0.11143888234754241
354413.21086411196,0.3544132108641119,0.11120226419384115
356213.47331674106,0.356213473316741,0.11099093862315418
358022.88030687335,0.35802288030687335,0.11078600412079861
359841.47828471777,0.35984147828471774,0.11058016385922129
361669.31393642805,0.36166931393642804,0.11037406503976421
363506.4341853048,0.36350643418530476,0.11016776035209427
365352.8861929976,0.3653528861929976,0.10996036269017626
367208.7173607171,0.3672087173607171,0.1097516730500872
369073.9753304491,0.3690739753304491,0.10954095365566821
370948.70798618166,0.3709487079861816,0.10932996595130128
372832.9634551316,0.3728329634551316,0.1091177679652761
374726.7901089814,0.3747267901089814,0.10890494097864327
376630.2365651185,0.37663023656511846,0.10869165649748345
378543.35168788675,0.3785433516878867,0.10847558703968645
380466.1845898398,0.3804661845898398,0.1082595851638285
382398.7846329989,0.3823987846329989,0.10804182646662781
384341.2014301249,0.38434120143012485,0.10782448755753765
386293.4848459886,0.38629348484598863,0.10760411046667616
388255.6849986527,0.3882556849986527,0.10738352102883962
390227.8522607553,0.3902278522607553,0.10716286289840796
392210.03726080747,0.39221003726080744,0.10694072720492137
394202.2908844897,0.3942022908844897,0.10671742569895049
396204.6642759604,0.3962046642759604,0.10649339766434059
398217.2088391652,0.3982172088391652,0.10626967394160505
400239.97623916145,0.4002399762391614,0.10606438751252253
402273.0184034413,0.40227301840344126,0.10585906929229064
404316.3875232663,0.4043163875232663,0.10565226131780381
406370.1360550045,0.4063701360550045,0.10544434267286044
408434.31672148115,0.4084343167214811,0.10523561013322615
410508.9825133295,0.41050898251332946,0.10502530892546544
412594.18669035257,0.4125941866903525,0.10481485111539088
414689.9827828873,0.41468998278288727,0.10460194573413742
416796.4245931834,0.4167964245931834,0.10438912449848141
418913.5661967814,0.4189135661967814,0.10417456315502525
421041.46194390254,0.4210414619439025,0.10396004089664668
423180.16646084085,0.42318016646084083,0.10374401141350865
425329.73465137,0.42532973465137,0.10352705548580991
427490.22169814986,0.4274902216981498,0.10330951022438195
429661.6830641445,0.4296616830641445,0.1030908602037178
431844.1744940433,0.4318441744940433,0.1028703036289022
434037.7520156959,0.4340377520156959,0.10264904498556428
436242.471941549,0.43624247194154897,0.10242716508157518
438458.3908700892,0.43845839087008914,0.10220379138701233
440685.56568730064,0.4406855656873006,0.10197945004218606
442924.05356812244,0.4429240535681224,0.1017545490799776
445173.911977918,0.445173911977918,0.10152795043745708
447435.1986739468,0.44743519867394677,0.1013115327454091
449707.9717068522,0.44970797170685217,0.10111574839294694
451992.28942214826,0.45199228942214825,0.100920163512684
454288.2104617193,0.4542882104617193,0.10072213808717553
456595.7937653222,0.45659579376532217,0.10052406183734436
458915.09857210395,0.45891509857210394,0.10032482445634322
461246.18442211964,0.4612461844221196,0.1001254792019644
463589.1111578622,0.46358911115786217,0.09992513152052479
465943.9389257955,0.46594393892579544,0.09972365484757935
468310.72817790334,0.4683107281779033,0.09952122347011319
470689.5396732382,0.4706895396732382,0.0993181210769989
473080.43447948236,0.47308043447948234,0.09911341512327529
475483.4739745124,0.4754834739745124,0.09890789051726884
477898.7198479801,0.47789871984798005,0.09870149700963791
480326.23410289234,0.4803262341028923,0.0984932033907468
482766.07905720477,0.48276607905720476,0.09828483104319367
485218.3173454183,0.4852183173454183,0.09807511891369217
487683.0119201918,0.4876830119201918,0.09786395743119808
490160.2260539551,0.4901602260539551,0.09765208172634764
492650.02334053477,0.49265002334053476,0.09743888899387215
495152.4676967833,0.4951524676967833,0.09722616171810923
497667.62336422526,0.49766762336422526,0.09701071584842325
500195.55491070374,0.5001955549107037,0.09679507004526129
502736.32723203517,0.5027363272320351,0.09658578603541881
505290.00555368076,0.5052900055536808,0.0963814849206582
507856.65543241746,0.5078566554324174,0.09617544165785147
510436.3427580224,0.5104363427580224,0.09596870154626091
513029.1337549611,0.5130291337549611,0.09576127189284547
515635.09498409263,0.5156350949840927,0.09555193162469348
518254.2933443751,0.5182542933443751,0.0953408933743324
520886.7960745845,0.5208867960745844,0.0951301661237395
523532.67075503734,0.5235326707550373,0.09491923245239378
526191.9853093311,0.5261919853093311,0.09470665788306148
528864.8080060843,0.5288648080060843,0.09449306988211548
531551.2074606905,0.5315512074606905,0.09428449512461631
534251.2526370767,0.5342512526370766,0.09408975426496256
536965.0128494785,0.5369650128494785,0.09389436419457947
539692.5577642167,0.5396925577642167,0.09369665681933168
542433.9574014868,0.5424339574014868,0.09349929736480188
545189.2821371534,0.5451892821371535,0.0933007603921864
547958.6027045621,0.5479586027045621,0.0931019739634345
550741.9901963518,0.5507419901963517,0.09290064919066762
553539.516066281,0.5535395160662809,0.09269877450059964
556351.2521310598,0.5563512521310597,0.0924970847514425
559177.2705721973,0.5591772705721972,0.09229289286955779
562017.6439378525,0.5620176439378525,0.09208791475138842
564872.4451446977,0.5648724451446977,0.09188220325231801
567741.7474797867,0.5677417474797867,0.09167573639348692
570625.6246024423,0.5706256246024423,0.09146779932211775
573524.1505461438,0.5735241505461437,0.09125900667077519
576437.399720425,0.576437399720425,0.09104910166581358
579365.4469127903,0.5793654469127902,0.09084349677177916
582308.3672906306,0.5823083672906305,0.09065578879160102
585266.2364031547,0.5852662364031547,0.09046675754518149
588239.1301833251,0.5882391301833251,0.09027698219887187
591227.1249498134,0.5912271249498133,0.09008628510210152
594230.2974089549,0.5942302974089549,0.08989547130935294
597248.7246567206,0.5972487246567206,0.08970240151111253
600282.4841806915,0.6002824841806915,0.08950914574660168
603331.6538620547,0.6033316538620547,0.08931531829077645
606396.3119775981,0.6063963119775981,0.08911947188287936
609476.5372017222,0.6094765372017221,0.0889240549197852
612572.4086084553,0.6125724086084553,0.08872731248044458
615684.0056734902,0.6156840056734902,0.0885297070020478
618811.4082762201,0.61881140827622,0.0883307626368602
621954.6967017911,0.6219546967017912,0.08813011573465546
625113.9516431593,0.6251139516431592,0.08792899341388237
628289.2542031681,0.6282892542031681,0.08772833007814444
631480.6858966273,0.6314806858966272,0.08752707424862029
634688.328652406,0.634688328652406,0.08733227384191994
637912.2648155333,0.6379122648155333,0.08713686233915353
641152.5771493174,0.6411525771493174,0.08694066169179583
644409.3488374667,0.6444093488374667,0.08674435677929265
647682.663486227,0.647682663486227,0.08654538549092611
650972.6051265236,0.6509726051265237,0.08634564797920527
654279.2582161253,0.6542792582161253,0.08614552369929887
657602.7076418087,0.6576027076418086,0.08594455576395069
660943.0387215344,0.6609430387215344,0.0857424072621742
664300.3372066442,0.6643003372066442,0.08553966848639223
667674.6892840574,0.6676746892840574,0.08533656016846365
671066.181578486,0.671066181578486,0.08514689703099818
674474.9011546536,0.6744749011546536,0.08496071731802435
677900.935519538,0.677900935519538,0.08477494470025104
681344.3726246123,0.6813443726246122,0.08458796054689548
684805.3008681054,0.6848053008681053,0.08439929764905808
688283.8090972665,0.6882838090972665,0.08420843332187747
691779.9866106535,0.6917799866106534,0.08401775102616776
695293.9231604197,0.6952939231604196,0.08382720045257666
698825.7089546216,0.6988257089546216,0.08363603734116802
702375.4346595285,0.7023754346595286,0.0834420694037376
705943.1914019582,0.7059431914019582,0.08324635102323014
709529.0707716113,0.7095290707716113,0.08305077482263183
713133.1648234247,0.7131331648234246,0.08285565810345179
716755.5660799298,0.7167555660799297,0.08265927573432084
720396.3675336357,0.7203963675336357,0.08246136723113867
724055.6626494108,0.7240556626494108,0.08226215603592558
727733.5453668851,0.7277335453668851,0.08206222628419035
731430.1101028565,0.7314301101028565,0.08187894510638224
735145.4517537224,0.7351454517537224,0.08170056753307114
738879.6656979107,0.7388796656979106,0.08152151091142716
742632.8477983307,0.7426328477983307,0.08134131393482638
746405.0944048292,0.7464050944048292,0.0811597948920695
750196.5023566714,0.7501965023566713,0.08097702333659743
754007.1689850232,0.7540071689850232,0.0807946633854881
757837.1921154459,0.7578371921154459,0.08061159961244226
761686.6700704152,0.7616866700704152,0.08042626112088992
765555.7016718406,0.7655557016718406,0.08024014096651072
769444.3862436041,0.7694443862436041,0.08005286510258385
773352.8236141053,0.7733528236141053,0.07986602633215159
777281.114118832,0.777281114118832,0.07967791517118708
781229.3586029306,0.7812293586029305,0.0794886936333276
785197.6584237973,0.7851976584237973,0.07929819423143027
789186.1154536755,0.7891861154536755,0.07910633572055088
793194.8320822783,0.7931948320822783,0.07891472634506601
797223.9112194121,0.797223911219412,0.0787285752050527
801273.456297621,0.8012734562976209,0.07854434644743348
805343.5712748362,0.8053435712748361,0.07835872075991451
809434.360637054,0.8094343606370539,0.07817236441252136
813545.9294010114,0.8135459294010114,0.07798511934465494
817678.3831168859,0.8176783831168859,0.07779740243439193
821831.8278709988,0.8218318278709987,0.07760856710734489
826006.370288547,0.826006370288547,0.07741858465190156
830202.1175363354,0.8302021175363353,0.07722754669597404
834419.17732553,0.83441917732553,0.07703550450750563
838657.6579144174,0.8386576579144174,0.07684261378865272
842917.6681111933,0.8429176681111933,0.07665596229325834
847199.3172767492,0.8471993172767491,0.07648027200635854
851502.7153274829,0.8515027153274829,0.07630409226912784
855827.9727381147,0.8558279727381146,0.0761272073049125
860175.200544532,0.860175200544532,0.07594945990420143
864544.5103466357,0.8645445103466357,0.07577000606747339
868936.0143111999,0.8689360143111998,0.0755899554565385
873349.8251747612,0.8733498251747612,0.075408851680552
877786.0562465064,0.8777860562465064,0.07522764569834857
882244.8214111843,0.8822448214111842,0.07504562242538092
886726.2351320232,0.8867262351320232,0.07486273699044523
891230.4124536791,0.8912304124536791,0.07467891641823016
895757.4690051819,0.8957574690051818,0.0744929927521815
900307.5210029078,0.9003075210029078,0.07430752519323079
904880.6852535559,0.9048806852535558,0.07412007952358356
909477.0791571564,0.9094770791571564,0.07393217552968524
914096.8207100783,0.9140968207100784,0.0737440097916223
918740.0285080618,0.9187400285080617,0.0735618649901793
923406.8217492556,0.9234068217492556,0.07339373997238427
928097.3202372879,0.9280973202372879,0.07322420913895145
932811.6443843342,0.9328116443843342,0.07305398423254045
937549.9152142126,0.9375499152142126,0.07288259967388236
942312.2543654834,0.9423122543654834,0.07271145687673071
947098.7840945823,0.9470987840945823,0.07253939421387876
951909.627278952,0.951909627278952,0.07236697780606999
956744.9074201997,0.9567449074201997,0.07219330671117782
961604.7486472614,0.9616047486472614,0.07201770838602645
966489.275719598,0.966489275719598,0.07184101953427144
971398.6140303921,0.9713986140303921,0.071664070894867
976332.8896097695,0.9763328896097694,0.0714875580904303
981292.2291280283,0.9812922291280283,0.07130896292912425
986276.7598989009,0.9862767598989008,0.07113051443188444
991286.6098828173,0.9912866098828172,0.07095091917389373
996321.9076901844,0.9963219076901844,0.07076958148268922
1001382.782584699,1.001382782584699,0.07059042735332159
1006469.3644866578,1.0064693644866578,0.07041693686206536
1011581.7839762975,1.0115817839762975,0.07024239757361135
1016720.1722971391,1.016720172297139,0.07006772860708055
1021884.661359368,1.021884661359368,0.06989228009473103
1027075.3837432135,1.0270753837432134,0.06971548783865192
1032292.4727023555,1.0322924727023555,0.06953778958734382
1037536.0621673381,1.037536062167338,0.0693591938708237
1042806.286749019,1.042806286749019,0.06917970029217314
1048103.281742018,1.048103281742018,0.06899933155693493
1053427.183128193,1.053427183128193,0.06881817527596137
1058778.1275801244,1.0587781275801245,0.06863611083479684
1064156.2524646348,1.0641562524646349,0.06847021910566169
1069561.6958463069,1.0695616958463068,0.06830514531660443
1074994.5964910332,1.0749945964910332,0.06813925866617282
1080455.093869569,1.080455093869569,0.06797254332605705
1085943.3281611262,1.0859433281611262,0.06780499324355671
1091459.440256962,1.091459440256962,0.06763662892689919
1097003.571764002,1.097003571764002,0.06746742798737626
1102575.8650084657,1.1025758650084656,0.06729741285072603
1108176.463039533,1.108176463039533,0.0671265310473728
1113805.5096330089,1.1138055096330088,0.0669548090106135
1119463.149295017,1.119463149295017,0.06678224696271193
1125149.5272657028,1.1251495272657028,0.0666088497589236
1130864.7895229738,1.1308647895229738,0.06643461830168167
1136609.0827862401,1.13660908278624,0.06625951825548573
1142382.5545201756,1.1423825545201756,0.06608350268341348
1148185.352938516,1.148185352938516,0.06590676103752115
1154017.627007855,1.154017627007855,0.0657291801597784
1159879.526451473,1.1598795264514727,0.06556967220482339
1165771.2017531716,1.1657712017531716,0.06541219884530139
1171692.8041611507,1.1716928041611507,0.06525392589378717
1177644.485691882,1.177644485691882,0.06509498173274908
1183626.399134015,1.183626399134015,0.0649351542223296
1189638.6980522925,1.1896386980522924,0.06477470363274616
1195681.5367915044,1.1956815367915044,0.06461327686649229
1201755.0704804417,1.2017550704804416,0.06445128613451508
1207859.4550358835,1.2078594550358834,0.06428829721769984
1213994.8471665902,1.21399484716659,0.06412468664620585
1220161.4043773403,1.2201614043773403,0.06396025602352987
1226359.2849729653,1.2263592849729652,0.06379504111423966
1232588.6480624161,1.232588648062416,0.06362898136705392
1238849.6535628417,1.2388496535628417,0.06346203775424307
1245142.462203705,1.2451424622037048,0.06329441161914914
1251467.2355309017,1.2514672355309016,0.06312595094397552
1257824.1359109117,1.2578241359109117,0.06295677450089174
1264213.3265349579,1.2642133265349578,0.06279472163896666
1270634.9714232092,1.270634971423209,0.06263342875067128
1277089.2354289822,1.2770892354289822,0.062471489602459004
1283576.2842429779,1.2835762842429779,0.062308989136399956
1290096.284397526,1.2900962843975259,0.062145301570995584
1296649.403270873,1.2966494032708729,0.06198104988821787
1303235.8090914742,1.3032358090914742,0.06181623913326039
1309855.6709423033,1.3098556709423033,0.06165033790283754
1316509.1587652073,1.3165091587652071,0.06148358544136901
1323196.4433652617,1.3231964433652617,0.061316274068268936
1329917.6964151573,1.3299176964151573,0.06114789406668724
1336673.0904595999,1.3366730904595998,0.06098716474108656
1343462.7989197532,1.3434627989197532,0.06083528283878484
1350286.996097681,1.350286996097681,0.0606825747972745
1357145.8571808278,1.3571458571808277,0.060529084325141425
1364039.5582465045,1.3640395582465044,0.06037502737251581
1370968.2762664247,1.3709682762664246,0.06022005470271262
1377932.189111238,1.3779321891112382,0.06006453048125911
1384931.4755551005,1.3849314755551003,0.059907993799859914
1391966.315280254,1.391966315280254,0.05975101496428532
1399036.888881655,1.399036888881655,0.05959326085909361
1406143.3778715995,1.4061433778715995,0.059435012767813246
1413285.9646843886,1.4132859646843885,0.05927558313668707
1420464.832681001,1.4204648326810008,0.05911531207225249
1427680.166153816,1.4276801661538159,0.05895446908693324
1434932.1503313344,1.4349321503313344,0.05879265215838673
1442220.971382938,1.442220971382938,0.058630722488094845
1449546.8164236597,1.4495468164236596,0.05846765178692261
1456909.8735190006,1.4569098735190005,0.058312508612642776
1464310.33168975,1.46431033168975,0.058168551101083044
1471748.3809168418,1.4717483809168417,0.058023148764364776
1479224.2121462205,1.4792242121462205,0.05787807114433495
1486738.0172937599,1.4867380172937599,0.057732042716245074
1494289.9892501817,1.4942899892501817,0.05758553983876219
1501880.321885999,1.501880321885999,0.057438268011614946
1509509.2100565096,1.5095092100565095,0.05728976941980733
1517176.8496067873,1.5171768496067872,0.057141006750264296
1524883.4373767152,1.5248834373767153,0.0569912658540907
1532629.1712060275,1.5326291712060274,0.05684133689725269
1540414.2499394051,1.5404142499394051,0.05669032556318383
1548238.8734315697,1.5482388734315695,0.05653892681724039
1556103.2425524185,1.5561032425524184,0.05638647091707664
1564007.5591921718,1.5640075591921718,0.05623354742287257
1571952.0262665702,1.57195202626657,0.05607894523026851
1579936.8477220747,1.5799368477220745,0.05592457976862948
1587962.2285411062,1.5879622285411061,0.0557733601984116
1596028.3747472982,1.596028374747298,0.055626592322412474
1604135.4934108006,1.6041354934108005,0.055479647767913455
1612283.7926535858,1.6122837926535858,0.05533142890945275
1620473.481654797,1.620473481654797,0.055182972514828066
1628704.7706561058,1.6287047706561057,0.05503269414409312
1636977.8709671276,1.6369778709671274,0.05488261239281107
1645292.994970834,1.6452929949708341,0.05473158801658707
1653650.3561290118,1.6536503561290117,0.05457987079748826
1662050.1689877296,1.6620501689877296,0.05442796530654055
1670492.6491828647,1.6704926491828647,0.054275069563709526
1678978.0134456262,1.6789780134456262,0.054121820508783156
